tweet_id,timestamp_1,likes,retweets,replies,polarity,subjectivity,clean_text
1221583593064976384,2020-01-26 23:59:59,19,5,0,0.1464,0.7393,"DO NOT depend on the fact na wala pay confirmed cases of coronavirus sa cebu. it's in the culture that most people dont pa check up until they're feeling really sick, and our healthcare facilities aren't exactly advanced as the others. do precautions, stay alert."
1221583588627550208,2020-01-26 23:59:58,0,0,0,0.0,0.0,"I thought I had Corona virus, but then I realized I don't drink.

Coronas."
1221583578871554050,2020-01-26 23:59:55,1,1,1,0.0,0.0,"University Johns Hopkins
CORONAVIRUS 2019-nCoV VISUALIZED
#/bda7594740fd40299423467b48e9ecf6 …"
1221583575780294656,2020-01-26 23:59:55,5,1,0,0.2857,0.5357,The coronavirus arrived at the right time to finish humanity 
1221583572965916674,2020-01-26 23:59:54,0,0,0,-0.2,0.3,Viral video of 'whistleblower' nurse suggests the coronavirus outbreak is much worse than Chinese gov't admits - TheBlaze 
1221583565751758848,2020-01-26 23:59:52,1,0,0,0.0,0.5222,"Oh , sad you need to say this...



To make it better, I was watching  playing #PlagueInc on  last night and she named one Coronavirus"
1221583555756724224,2020-01-26 23:59:50,0,0,0,-0.05,0.75,"China Desperate to Contain Coronavirus With More Travel Restrictions, Regulations "
1221583544818028546,2020-01-26 23:59:47,1,1,0,0.0,0.0,Hong Kong bars Hubei residents from entering city as coronavirus fears intensify  via 
1221583593064976384,2020-01-26 23:59:59,19,5,0,0.1464,0.7393,"DO NOT depend on the fact na wala pay confirmed cases of coronavirus sa cebu. it's in the culture that most people dont pa check up until they're feeling really sick, and our healthcare facilities aren't exactly advanced as the others. do precautions, stay alert."
1221583588627550208,2020-01-26 23:59:58,0,0,0,0.0,0.0,"I thought I had Corona virus, but then I realized I don't drink.

Coronas."
1221583578871554050,2020-01-26 23:59:55,1,1,1,0.0,0.0,"University Johns Hopkins
CORONAVIRUS 2019-nCoV VISUALIZED
#/bda7594740fd40299423467b48e9ecf6 …"
1221583575780294656,2020-01-26 23:59:55,5,1,0,0.2857,0.5357,The coronavirus arrived at the right time to finish humanity 
1221583572965916674,2020-01-26 23:59:54,0,0,0,-0.2,0.3,Viral video of 'whistleblower' nurse suggests the coronavirus outbreak is much worse than Chinese gov't admits - TheBlaze 
1221583565751758848,2020-01-26 23:59:52,1,0,0,0.0,0.5222,"Oh , sad you need to say this...



To make it better, I was watching  playing #PlagueInc on  last night and she named one Coronavirus"
1221583555756724224,2020-01-26 23:59:50,0,0,0,-0.05,0.75,"China Desperate to Contain Coronavirus With More Travel Restrictions, Regulations "
1221583544818028546,2020-01-26 23:59:47,1,1,0,0.0,0.0,Hong Kong bars Hubei residents from entering city as coronavirus fears intensify  via 
1221583537775632385,2020-01-26 23:59:45,10,0,0,-0.3958,0.7708,LA hitting hard today between the death of Kobe and the outbreak of the coronavirus. Mom come pick me up I’m scared and sad
1221583530800689152,2020-01-26 23:59:44,0,0,0,0.0,0.0,Hong Kong tightens immigration laws against Chinese nationals to control coronavirus 
1221583526987878401,2020-01-26 23:59:43,1,0,0,-0.5,1.0,THE CORONAVIRUS IS IN MY AREA NOO WTF
1221583523628376064,2020-01-26 23:59:42,0,0,2,-0.35,0.3333,"Once the coronavirus hits third world countries if it happens, it would be bad."
1221583520017059852,2020-01-26 23:59:41,0,1,0,-0.7629,0.6875,Update On Corona Virus!!!! I mean holy shite!!!! 
1221583519534714881,2020-01-26 23:59:41,112,100,16,0.1364,0.4545,"BREAKING: China's National Health Commission reports 304 new cases of coronavirus, adding to 371 cases reported at the epicenter 1 hour ago "
1221583518750216193,2020-01-26 23:59:41,3,1,0,0.1341,0.525,"Today is a fucking wack day. 3 rockets hit U.S. embassy, coronavirus breaks out 30 min away from where I live and it’s no longer fun to say Kobe when I throw things in trash cans... 2020 is not off to a good start anymore."
1221583517081051136,2020-01-26 23:59:41,0,0,0,0.0,0.0,China says coronavirus can spread before symptoms show -- calling into question US containment strategy - CNN 
1221583516913156096,2020-01-26 23:59:41,2,0,1,0.325,0.5563,Everyday my mom is getting more and more paranoid about the coronavirus..... Will i still be able to go to AAF.. 
1221583516342853633,2020-01-26 23:59:40,0,0,0,0.0,0.0,China says coronavirus can spread before symptoms show -- calling into q...  via 
1221583512807055360,2020-01-26 23:59:40,0,0,0,0.0,0.0,Death Toll From Coronavirus in China's Hubei Province Reaches 76 - Reports:  via 
1221583512492544001,2020-01-26 23:59:39,1,0,1,1.0,0.3,"everyone: 2020 is gonna be the best!

2020: WW3, Australia on fire, Coronavirus, Kobe dying (may he rest in peace ♡)"
1221583511183929345,2020-01-26 23:59:39,4,10,0,0.2841,0.4886,#NewZealand - latest information and advice following an outbreak of coronavirus in China and elsewhere in the region.  You should comply with any additional screening measures put in place by the New Zealand authorities. More info: 
1221583509459881985,2020-01-26 23:59:39,1,0,0,0.0,0.0667,"Was just thinking of coronavirus last night, then now woke up with news on Kobe.  #mambaout"
1221583508252037120,2020-01-26 23:59:38,2,1,0,0.2,0.5,I’m ready for the corona virus to take me
1221583506540765188,2020-01-26 23:59:38,0,0,0,0.0,0.0,"US registers fifth coronavirus case, Arizona health officials say  "
1221583506318544896,2020-01-26 23:59:38,20,6,1,0.0,0.0,Me building up my antibodies for the Coronavirus. pic.twitter.com/sX1cNGPGco
1221583505848766465,2020-01-26 23:59:38,0,0,0,0.0,0.0,Everyone that listens or makes kpop music is the cause of the corona virus 
1221583502073663488,2020-01-26 23:59:37,0,0,0,0.1364,0.4545,Mainland China announce the extension of the Lunar New Year holidays till Feb 2 in an effort to curb the spread of Coronavirus.
1221583482813657088,2020-01-26 23:59:32,0,1,0,0.0,0.0,China coronavirus 'spreads before symptoms show' - BBC News  via 
1221583480443719680,2020-01-26 23:59:32,1,0,0,0.0981,0.4944,Please Mr President shut down travel from China! The corona virus is making its way here from flights! DO IT NOW! This isn’t something you get to tKe lightly!
1221583477251792896,2020-01-26 23:59:31,1,0,1,-0.4667,0.6667,Apparently a fucking ASU student has the coronavirus... What. The. Fuck. Literally what the fuck is going on today?
1221583460977999872,2020-01-26 23:59:27,2,0,0,0.0,0.0,"in electron micrographs of the virus, spherical particles create an image that looks like the solar corona [crown]."
1221583460273254405,2020-01-26 23:59:27,3,2,1,0.0167,0.4333,"Now 2,493 worldwide cases, with 80 fatalities, up from 56 and double the number as of Friday evening
5th US Coronavirus infection confirmed by CDC in 4 states (AZ, CA, IL, WA)
CDC calls the virus an  ""emerging public health threat,"" adding that the threat is ""serious."""
1221583454447505415,2020-01-26 23:59:26,20,3,4,0.5,0.5,"If you’re in the US and freaking out about the Wuhan coronavirus, you better get your flu shot every year. #justsayin"
1221583451901448192,2020-01-26 23:59:25,0,0,0,0.0,0.0,"China bans wildlife trade as coronavirus spreads, death toll climbs to 80  via "
1221583451826151426,2020-01-26 23:59:25,0,0,0,0.0,0.0,China coronavirus 'spreads before symptoms show' - BBC News  via 
1221583449502310400,2020-01-26 23:59:24,0,0,0,0.1875,0.75,"This is interesting, and extremely concerning. #coronavirus how did it start? Stay alert."
1221583442959306752,2020-01-26 23:59:23,0,0,0,0.1,0.45,"Isn't it ironic? The Chinese, in their pursuit of biowarfare weapons (coronavirus) have just destroyed themselves. "
