tweet_id,timestamp_1,likes,retweets,replies,polarity,subjectivity,clean_text
1220496424082735105,2020-01-23 23:59:57,1,0,0,0.5,0.5,more like caught coronavirus nigga
1220496418416349184,2020-01-23 23:59:56,4,1,0,0.0,0.0,"If this coronavirus or whatever keeps spreading, I’m moving to Greenland."
1220496417732669447,2020-01-23 23:59:56,0,0,0,0.1364,0.4545,"Do you have employees, operations, or source from #China? Now is the time to review your #resiliency plans in the face of a new #coronavirus #outbreak there. 
 #risks20"
1220496411562782721,2020-01-23 23:59:54,0,0,0,0.0,0.0,Student at Texas A&M University being treated for suspected case of novel coronavirus 
1220496406865162240,2020-01-23 23:59:53,0,0,0,0.0,0.2167,"""Novavax shares surged about 60% on Tuesday following reports of the coronavirus outbreak. The company said it has extensive history working with coronaviruses and developing vaccine candidates, including its work on the MERS and SARS coronaviruses."" 
And the patent exp. today ??"
1220496401114767361,2020-01-23 23:59:52,12,8,2,0.0,0.0,"Bill and Melinda Gates Foundation & Others Predicted Up To 65 Million Deaths Via Coronavirus – In Simulation Ran 3 Months Ago!
Foundation also funded group who owns virus patent and is funding research for a vaccine to stop it from spreading

"
1220496391849627648,2020-01-23 23:59:50,2,0,0,0.0,0.0,I thought coronavirus was what they called AA in Mexico.
1220496382429159427,2020-01-23 23:59:47,0,0,0,0.0,0.0,. Pres. Lori Bassani calls on US airlines to take “emergency measures” to mitigate Wuhan coronavirus risks 
1220496373503549441,2020-01-23 23:59:45,1,1,0,0.15,0.8,"Spread this Far and Wide.
Sharing Jordan's sentiment.
Jordan Sather


Would you look at that.
Not only is chlorine dioxide (aka “MMS”) an effective cancer cell killer, it can wipe out coronavirus too.."
1220496424082735105,2020-01-23 23:59:57,1,0,0,0.5,0.5,more like caught coronavirus nigga
1220496418416349184,2020-01-23 23:59:56,4,1,0,0.0,0.0,"If this coronavirus or whatever keeps spreading, I’m moving to Greenland."
1220496417732669447,2020-01-23 23:59:56,0,0,0,0.1364,0.4545,"Do you have employees, operations, or source from #China? Now is the time to review your #resiliency plans in the face of a new #coronavirus #outbreak there. 
 #risks20"
1220496411562782721,2020-01-23 23:59:54,0,0,0,0.0,0.0,Student at Texas A&M University being treated for suspected case of novel coronavirus 
1220496406865162240,2020-01-23 23:59:53,0,0,0,0.0,0.2167,"""Novavax shares surged about 60% on Tuesday following reports of the coronavirus outbreak. The company said it has extensive history working with coronaviruses and developing vaccine candidates, including its work on the MERS and SARS coronaviruses."" 
And the patent exp. today ??"
1220496401114767361,2020-01-23 23:59:52,12,8,2,0.0,0.0,"Bill and Melinda Gates Foundation & Others Predicted Up To 65 Million Deaths Via Coronavirus – In Simulation Ran 3 Months Ago!
Foundation also funded group who owns virus patent and is funding research for a vaccine to stop it from spreading

"
1220496391849627648,2020-01-23 23:59:50,2,0,0,0.0,0.0,I thought coronavirus was what they called AA in Mexico.
