tweet_id,timestamp_1,likes,retweets,replies,polarity,subjectivity,clean_text
1233180007649828865,2020-02-27 23:59:59,0,0,0,0.1364,0.4545,【Responses to New Coronavirus Infections】  #jugem_blog
1233180007494799361,2020-02-27 23:59:59,0,0,0,-0.3,0.6,"Yeh it’s too late to contain the coronavirus, unless they come up with a vaccine it’s just going to have to be something we have to accept like the flu"
1233180006773383169,2020-02-27 23:59:59,0,0,1,0.18,0.2733,Just heard that all statements about the Coronavirus are going to be screened by the administration. So starts what trumpp wants to do ... control information to the public. Wants his own propaganda
1233180006655909888,2020-02-27 23:59:59,26,8,3,0.0,0.0,"#Coronavirus #COVID19 

It’s going global   "
1233180005305176064,2020-02-27 23:59:59,0,0,0,-0.1458,0.3208,Coronavirus and climate are problems in need of a political message and Scott Morrison is hard at work 
1233180005208936448,2020-02-27 23:59:59,1,0,0,0.1667,0.5,"California Governor Says State 'Monitoring' 8,400 For Coronavirus; 33 Have Tested Positive; In New York, 700 Asked To 'Self-Isolate': Live Updates | Zero Hedge "
1233180003463921665,2020-02-27 23:59:58,0,0,0,-0.125,0.375,Will the government order and enforce quarantines for coronavirus like it does with measles and other infectious diseases?
1233180002188963840,2020-02-27 23:59:58,2,0,0,-0.0625,0.1875,See how the  coverage compares against other news outlets on Ground News #coronavirus #Medical #Paris #Europe
1233180001496969222,2020-02-27 23:59:58,1,0,0,0.0,0.0,This damn Corona virus knocked my stocks all the way to hell /:
1233180000872026114,2020-02-27 23:59:58,3963,5064,597,0.35,0.7778,The Federal Ministry of Health has confirmed a coronavirus(Covid-19) case in Lagos State Nigeria. The case which was confirmed on 27/02/2020 is the first case to be reported in Nigeria since the beginning of the outbreak in China in January 2020   #CoronaVirusUpdatespic.twitter.com/uF79NYzvAz
1233180000620285957,2020-02-27 23:59:58,1,1,1,-0.6836,0.3667,"If Pence adding Larry Kudlow to the coronavirus research brain thrust doesn’t tell you how incompetent he is then nothing will! Pence screwed up an Indiana’s HIV alarm and Kudlow hasn’t built up industries, but lives off of speculating! Gambling with his life!?"
1233180007649828865,2020-02-27 23:59:59,0,0,0,0.1364,0.4545,【Responses to New Coronavirus Infections】  #jugem_blog
1233180007494799361,2020-02-27 23:59:59,0,0,0,-0.3,0.6,"Yeh it’s too late to contain the coronavirus, unless they come up with a vaccine it’s just going to have to be something we have to accept like the flu"
1233180006773383169,2020-02-27 23:59:59,0,0,1,0.18,0.2733,Just heard that all statements about the Coronavirus are going to be screened by the administration. So starts what trumpp wants to do ... control information to the public. Wants his own propaganda
1233180006655909888,2020-02-27 23:59:59,26,8,3,0.0,0.0,"#Coronavirus #COVID19 

It’s going global   "
1233180005305176064,2020-02-27 23:59:59,0,0,0,-0.1458,0.3208,Coronavirus and climate are problems in need of a political message and Scott Morrison is hard at work 
1233180005208936448,2020-02-27 23:59:59,1,0,0,0.1667,0.5,"California Governor Says State 'Monitoring' 8,400 For Coronavirus; 33 Have Tested Positive; In New York, 700 Asked To 'Self-Isolate': Live Updates | Zero Hedge "
1233180003463921665,2020-02-27 23:59:58,0,0,0,-0.125,0.375,Will the government order and enforce quarantines for coronavirus like it does with measles and other infectious diseases?
1233180002188963840,2020-02-27 23:59:58,2,0,0,-0.0625,0.1875,See how the  coverage compares against other news outlets on Ground News #coronavirus #Medical #Paris #Europe
1233180001496969222,2020-02-27 23:59:58,1,0,0,0.0,0.0,This damn Corona virus knocked my stocks all the way to hell /:
1233180000872026114,2020-02-27 23:59:58,3963,5064,597,0.35,0.7778,The Federal Ministry of Health has confirmed a coronavirus(Covid-19) case in Lagos State Nigeria. The case which was confirmed on 27/02/2020 is the first case to be reported in Nigeria since the beginning of the outbreak in China in January 2020   #CoronaVirusUpdatespic.twitter.com/uF79NYzvAz
1233180000620285957,2020-02-27 23:59:58,1,1,1,-0.6836,0.3667,"If Pence adding Larry Kudlow to the coronavirus research brain thrust doesn’t tell you how incompetent he is then nothing will! Pence screwed up an Indiana’s HIV alarm and Kudlow hasn’t built up industries, but lives off of speculating! Gambling with his life!?"
1233179999605145600,2020-02-27 23:59:57,0,0,0,0.1148,0.3963," So how many people are you secretly, deep down, KINDA SORTA hoping the Corona virus will take out Billy? 1? 2 billion people? Shhh it’s just you and me bud. You can tell me. "
1233179999303110656,2020-02-27 23:59:57,0,0,0,0.0488,0.5113,"What a smart thinking! While other countries such as Italy, Switzerland, Austria and 40+ other countries with cases of Covid-19 (yeah, that’s other name for Corona Virus if you don’t know) can freely enter to Australia. I’m speechless..."
1233179997264846849,2020-02-27 23:59:57,24,9,46,0.0,0.0,Who's in charge of the Trump administration's coronavirus response? 
1233179996900020229,2020-02-27 23:59:57,1,0,0,-0.0004,0.619,"Live!! Pope Sick With Corona Virus, 8 Chan Founder On The Run, Soros Threat To Trump And More News..  "
1233179995889176576,2020-02-27 23:59:57,2,0,0,0.0,0.0,Coronavirus: WHO Director-General says world is 'at a decisive point'  
1233179995884773377,2020-02-27 23:59:57,1,0,0,-0.375,0.5,"Three stocks that did well today have ""staying at home"" in common: Netflix, Peloton, and Zoom (video conferencing). Heads-up! #coronavirus"
1233179994073030656,2020-02-27 23:59:56,25,11,3,1.0,0.3,"As fears over the #coronavirus outbreak spread, thousands of Americans are clamoring to buy face masks in an effort to protect themselves. 

But the best way to prevent coronavirus? Wash your hands. "
