tweet_id,timestamp_1,likes,retweets,replies,polarity,subjectivity,clean_text
1231368064806969345,2020-02-22 23:59:59,0,0,0,0.0,0.0,"Breaking ""Snowmageddon In Turkey, Norway"" 10-20 Feet / Coronavirus Italy  via "
1231368063473221632,2020-02-22 23:59:58,2,0,0,0.4667,0.6667,"Was there ever a better time to close the borders?
Lock all the doors to America.
Nobody gets in without being checked.
WAKE UP before we are attacked 
by China WITHOUT them using weapons.
Look how easily they rid their streets
of all those demonstrators. CORONAVIRUS."
1231368062730932230,2020-02-22 23:59:58,2,5,1,0.25,0.25,"More Evidence Emerges That The Coronavirus May Have Leaked From Chinese Microbiology Lab:
"
1231368057169367040,2020-02-22 23:59:57,0,0,0,0.0,0.1,"Well, coronavirus is not a big deal. It's almost finished."
1231368054459817986,2020-02-22 23:59:56,0,0,0,0.1364,0.4545,"New Article: Italy Declares “National Emergency” As Coronavirus Cases Surge, Northern Italy On Lockdown: Virus Updates 


#WallSt February 22, 2020"
1231368051712561152,2020-02-22 23:59:55,0,0,0,0.0,0.0,"P&G Says 17,600 Products Could Be Affected By Coronavirus In China, Highlighting Supply Chain Risk
#14872943156f …"
1231368050567458816,2020-02-22 23:59:55,0,0,0,0.0,0.0,‘We’re in a Petri Dish’: How a Coronavirus Ravaged a Cruise Ship 
1231368048788955137,2020-02-22 23:59:55,4,5,0,-0.0333,0.4,"Pay attention please 

     

In some individual reports, the dead  are young and even children by the Corona virus. Please compel the Iranian government(Islamic republic of Iran) to respond.

pic.twitter.com/p1TEE81aWMpic.twitter.com/LVtTR89Q9k"
1231368044959518720,2020-02-22 23:59:54,0,0,1,0.5208,0.5,Stock up on disease potions and you should be fine! But what lvl do you think we need for coronavirus/COVID-19/whatever it's called this week? 
1231368038441578496,2020-02-22 23:59:52,0,1,0,0.25,0.275,"More than 3 million people in concentration camps in China are at risk of death, while people outside are starving. #uyghurs#coronavirus#UyghurStarving#UygurTuerkleri "
1231368035392421889,2020-02-22 23:59:52,0,0,0,0.0,0.0, RT: China could expand its solar industry by 50% in 2020  #coronavirus #COVID19 #Wuhan #Epidemic #Stocks
1231368064806969345,2020-02-22 23:59:59,0,0,0,0.0,0.0,"Breaking ""Snowmageddon In Turkey, Norway"" 10-20 Feet / Coronavirus Italy  via "
1231368063473221632,2020-02-22 23:59:58,2,0,0,0.4667,0.6667,"Was there ever a better time to close the borders?
Lock all the doors to America.
Nobody gets in without being checked.
WAKE UP before we are attacked 
by China WITHOUT them using weapons.
Look how easily they rid their streets
of all those demonstrators. CORONAVIRUS."
1231368062730932230,2020-02-22 23:59:58,2,5,1,0.25,0.25,"More Evidence Emerges That The Coronavirus May Have Leaked From Chinese Microbiology Lab:
"
1231368057169367040,2020-02-22 23:59:57,0,0,0,0.0,0.1,"Well, coronavirus is not a big deal. It's almost finished."
1231368054459817986,2020-02-22 23:59:56,0,0,0,0.1364,0.4545,"New Article: Italy Declares “National Emergency” As Coronavirus Cases Surge, Northern Italy On Lockdown: Virus Updates 


#WallSt February 22, 2020"
1231368051712561152,2020-02-22 23:59:55,0,0,0,0.0,0.0,"P&G Says 17,600 Products Could Be Affected By Coronavirus In China, Highlighting Supply Chain Risk
#14872943156f …"
1231368050567458816,2020-02-22 23:59:55,0,0,0,0.0,0.0,‘We’re in a Petri Dish’: How a Coronavirus Ravaged a Cruise Ship 
1231368048788955137,2020-02-22 23:59:55,4,5,0,-0.0333,0.4,"Pay attention please 

     

In some individual reports, the dead  are young and even children by the Corona virus. Please compel the Iranian government(Islamic republic of Iran) to respond.

pic.twitter.com/p1TEE81aWMpic.twitter.com/LVtTR89Q9k"
1231368044959518720,2020-02-22 23:59:54,0,0,1,0.5208,0.5,Stock up on disease potions and you should be fine! But what lvl do you think we need for coronavirus/COVID-19/whatever it's called this week? 
1231368038441578496,2020-02-22 23:59:52,0,1,0,0.25,0.275,"More than 3 million people in concentration camps in China are at risk of death, while people outside are starving. #uyghurs#coronavirus#UyghurStarving#UygurTuerkleri "
1231368035392421889,2020-02-22 23:59:52,0,0,0,0.0,0.0, RT: China could expand its solar industry by 50% in 2020  #coronavirus #COVID19 #Wuhan #Epidemic #Stocks
1231368031168757760,2020-02-22 23:59:50,0,0,0,-0.0062,0.4437,Iraq has extended the ban on some travelers from Iran due to coronavirus escalation; fears brew as it has spread to almost 30 countries in Middle East. There are at least 28 confirmed cases in Iran. WHO has aided Iraq's health ministry. #cherribi
1231368018535403520,2020-02-22 23:59:47,7,0,1,0.28,0.74,"A cloudy overcast on this Lord's Day.. an apt description of the state of #COVID19 cases round the world, especially the emerging cases in Iran & sudden surge in Korea..
No matter what through the darkened skies.. there is a bright sun shining !! pic.twitter.com/ObgZn4x8tD"
1231368006548148225,2020-02-22 23:59:45,413,40,13,0.0,0.0,When you were trying to have a chill day and someone asks you if you think Coronavirus is pandemic karma for mankind’s sins pic.twitter.com/M40rwTanBm
1231368005579350016,2020-02-22 23:59:44,1,0,0,-0.15,0.425,"That moment when you realize that Resident Evil 8  is already out. Lit marketing from  . Pushing boundaries and fourth wall in video games straight to real life. Still trying to figure out who's the protagonist.

#coronavirus
#innovationpic.twitter.com/BGCtF7Tdgt"
1231368000873385985,2020-02-22 23:59:43,9,0,2,0.25,0.5,The problem is that Coronavirus’ death rates are much higher than flu.
1231367990689529861,2020-02-22 23:59:41,0,0,0,0.0,0.0,Don't buy China's story: The coronavirus may have leaked from a lab  via 
1231367984909697024,2020-02-22 23:59:39,1,1,0,0.0,0.0,White House Fears Effect of Coronavirus on Election as World Braces for Pandemic 
1231367983336914945,2020-02-22 23:59:39,1,0,0,0.2273,0.5455,"Kuwait suspends people's movement from, to Iran over #coronavirus - Two Iranians who tested positive for the coronavirus have died...and three others tested positive on Thursday #Coronavirus #covid19
"
1231367981843779588,2020-02-22 23:59:39,1,0,0,0.2429,0.4179,"Its the impact #coronavirus will have on the economy that is going to hit us all, regardless of where the virus goes or doesn't go, but there is just no way is isn't spreading silently right here this very minute."
1231367981197860864,2020-02-22 23:59:39,1,1,0,0.0,0.05,"32,395 extra medical workers were sent by China to COVID-19 outbreak epicenter - Hubei/Wuhan
#COVID19 #coronavirus
#.XlHAAzjItI4.twitter …"
1231367979482238976,2020-02-22 23:59:38,0,2,0,-0.325,0.825,"Shocking, #mileskwok with Steve Bannon, reveals true info  on #COVID2019 infected and death roll. "
1231367974117892096,2020-02-22 23:59:37,0,1,0,0.25,0.25,More Evidence Emerges That The Coronavirus May Have Leaked From Chinese Microbiology Lab  via 
1231367971844567040,2020-02-22 23:59:36,2,0,0,-0.35,0.65,"Ok.. if the international community won't step in,  needs to sanction the living shit out of them.. this is horrible treatment.. none of this coronavirus shit makes any sense.. "
1231367959731462144,2020-02-22 23:59:33,0,0,0,0.0,0.0,Just commented on : Coronavirus cruise ship passengers arrive back in the UK - 
1231367958385111040,2020-02-22 23:59:33,9,0,2,0.225,0.925,It's possible I'm becoming a coronavirus alarmist
1231367955746676736,2020-02-22 23:59:33,0,1,0,-0.42,0.77,"Explains the videos coming out of China with people getting highly agitated, hysterical and collapsing/ dying from myocarditis.

#coronavirus "
1231367950101172225,2020-02-22 23:59:31,2,0,0,0.5333,0.6,"Singapore seems to be emerging as the model for best practices in dealing with coronavirus.
The officials remain calm, and the actions taken are pragmatic.
Oh, and their policy responses seem to be driven by science.
They calm the stockpiling craze, and issue masks to citizens."
1231367948503265280,2020-02-22 23:59:31,20,20,2,0.0057,0.2773,"New study suggests that coronavirus may be transmitted by faeces as well as by aerosol droplets, which raises the possibility that uncooked food, or pre-packaged food may be a source of infection too!
"
1231367945634406400,2020-02-22 23:59:30,1,1,0,0.1667,0.3333,More than HALF of South Korea's 433 coronavirus cases are linked to secretive Shincheonji Church of Jesus cult whose leader believes he's IMMORTAL 
1231367945005228032,2020-02-22 23:59:30,1,1,0,0.0667,0.675,"Update: #CoronaVirus: To date a total of 2,459 total deaths and 78,636 total #covid19 cases have been confirmed worldwide.

A total of 1,712 cases and 18 deaths have been reported outside of China.

#CoronaVirusOutbreakpic.twitter.com/TPo21aO1qq"
1231367936922857473,2020-02-22 23:59:28,0,0,1,-0.2552,0.5667,the way the coronavirus is spreading here is a little bit scary and I'm starting to seriously worry
1231367932371861505,2020-02-22 23:59:27,0,0,0,-0.125,0.375,Serie A matches postponed due to Coronavirus outbreak in Italy. 
1231367931923222529,2020-02-22 23:59:27,1,3,0,-0.2667,0.5333,"#Coronavirus


The #CoronaVirus outbreak in Italy is now getting serious.

- 79 infected.
- 18 in intensive care.
- 2 dead.

Sporting events are being canceled.

50 000 under lockdown

People not allowed to leave or enter outbreak areas."
1231367925279252480,2020-02-22 23:59:25,1,1,0,-0.1556,0.2889,"The united states is 100% mishandling coronavirus.

Should lock down immediately"
1231367908120498176,2020-02-22 23:59:21,1,0,0,-0.1688,0.5125,"White House Fears Effect of Coronavirus on Election as World Braces for Pandemic.

Just another potential excuse for the mad king to attempt to void an election result that goes against him.... don’t fall for it. (Vote the fuckers out).
#VoteThemAllOut"
1231367905666686976,2020-02-22 23:59:21,2,2,1,0.1364,0.4545,"“In the left-hand column, describe your plan in a world in which the coronavirus threat is contained... In the right-hand column, your plan in a world in which new cases grow exponentially w/ disruption to supply chains & consequences for macroeconomy.” "
1231367905243287552,2020-02-22 23:59:20,0,0,0,0.0,0.0,"""Coronavirus-infected Americans flown home against CDC’s advice""  "
1231367902319841281,2020-02-22 23:59:20,1,2,1,0.0,0.0,Federal Judge Allows Costa Mesa To Block Transfer Of Up To 50 #Coronavirus Patients To City. Sources Say It May Already Affected The Homeless in LA.  #.XlHACqjUKMc.twitter …
1231367901749313539,2020-02-22 23:59:20,0,0,0,0.1055,0.6339,"Gosh .... What world do you live in.
It must consist solely of reading the Guardian and listening to Owen Jones types.
Open your eyes, the only things we have to worry about right now are the corona virus and the weather."
1231367900293890050,2020-02-22 23:59:19,2,2,0,0.0682,0.2273,NEW YORK POST reported: Flying coronavirus class: Photos of American Diamond Princess passengers’ flight from hell  
1231367898402185217,2020-02-22 23:59:19,4,0,1,0.1,0.4875,just edgy gg stans hating on everglow just bc of the empty seats acting like corona virus doesnt exist in sk lol 
1231367898326818817,2020-02-22 23:59:19,1,1,0,0.1348,0.6439,"China reports 1 new case bringing total confirmed cases there to 76,924 and 2,441 total deaths, with 636 new cases and 96 new deaths reported today.

#coronavirus #covid19 #coronavirusoutbreak"
1231367891234193408,2020-02-22 23:59:17,0,0,0,0.0,0.0,Trump Has Sabotaged America's Response to the Coronavirus Pandemic #maga
1231367883223175168,2020-02-22 23:59:15,0,0,0,-0.0152,0.6175,"at some point people will think that they're playing with people's live, as they basically already are. Most tweets to #CoronaVirus are being AI? Suppressed, done per a direct request from , stating the ""fact"" that they're combating misinformation. I mean WTF...? China lies.."
1231367878768812033,2020-02-22 23:59:14,2,0,0,0.0,0.0,The University at Albany comes under fire for 'racist' coronavirus-themed party where students drank Corona beers and wore surgical masks 
1231367875035881472,2020-02-22 23:59:13,0,1,0,0.2273,0.5455,#Coronavirus patient tests positive again 10 days into self-isolation 
1231367870220840961,2020-02-22 23:59:12,2,0,0,0.2,0.3,everyone thinks me n my family has Corona virus bcs we're showing all symptoms aha ha haha ...
1231367867955806210,2020-02-22 23:59:12,0,0,0,-0.0867,0.5,So many countries are tanked. I’m afraid the hatred will be on the rise. Like Iranian called Chinese “corona”. Hopefully the CCP will actively cooperate with the world to fight the epidemic of Wuhan virus. Otherwise China will have to take the consequences and pay the heavy bill. 
1231367867192369152,2020-02-22 23:59:11,29,3,1,-0.0972,0.4917,"Dr. Tam, you need to cancel flights from affected areas unless you want to close the border. Longer quarantines and active emergency response is needed! Soon other countries will start closing their border to us because we will be such a liability. #coronavirus"
1231367866194087937,2020-02-22 23:59:11,0,0,0,-0.06,0.24," The coronavirus is allegedly a bioweapon. An unknown individual or perhaps individual(s) allegedly covertly supplanted the bioweapon in an unsuspected location. This is a sort of global holocaust. The question is, whose idea is this and who is involved in the conspiracy."
1231367865615319041,2020-02-22 23:59:11,1,1,2,0.0,0.0,"Feb. 20, 2020 

 No one in Hawaii has been tested for coronavirus as health officials wait for kits from CDC "
1231367858006962177,2020-02-22 23:59:09,9,12,2,0.0,0.0,Italy’s Conte says he’ll ban travel to and from the areas of the country which have been affected by the coronavirus outbreak 
1231367857524613126,2020-02-22 23:59:09,0,0,0,0.0,0.0,Badatz Eidah Chareidis Calls for Yom Tefillah on Erev Rosh Chodesh for Coronavirus -  #jewish #israel #news #judaismpic.twitter.com/kXSK8Tn7ih
1231367853200347136,2020-02-22 23:59:08,0,1,1,0.0,0.0,Cases of #COVID #coronavirus went from 41 to 433 in 5 days in South Korea 
1231367845772029952,2020-02-22 23:59:06,0,1,0,-0.125,0.375,"WHO Concerned About Coronavirus Spread In Iran, Other Countries "
1231367840109862913,2020-02-22 23:59:05,0,0,0,0.0,0.0,Trump furious Americans infected with #Covid_19 #coronavirus flew back to US without his permission: report  #FoxNews
1231367838922924032,2020-02-22 23:59:05,0,0,0,-0.1,0.1,Alabama FEMA facility will be used as coronavirus quarantine center 
1231367837773524993,2020-02-22 23:59:04,1,0,0,0.0,0.0,Coronavirus: China warns Japan could be the 'next Wuhan' 
1231367835290656774,2020-02-22 23:59:04,0,0,1,0.6,0.9,"Honestly, give me the Coronavirus now, just no bees. pic.twitter.com/WtfbmJzGQk"
1231367834132828160,2020-02-22 23:59:04,2,3,0,0.0,0.0,"Whilethe Chinese govt lies to the world, it baracades its citizens in. #Coronavirus #CoronavirusOutbreak "
1231367833562599430,2020-02-22 23:59:03,1,0,0,0.0682,0.2273,"New developments suggest coronavirus incubation could be longer than 14 days, as global infections rise "
1231367832954376193,2020-02-22 23:59:03,1,0,0,-0.314,0.5956,"One of my clients brought this up at lunch the other day because I remarked he wasn’t very busy for a typical lunch rush. Said people are being weird about a Chinese restaurant. It is absolutely stupid anyone could think that. 
After all, the common cold is a form of coronavirus!"
1231367824771289089,2020-02-22 23:59:01,0,0,0,0.15,0.45,"Over 2,400 Dead In China As Coronavirus Kills 96 More In Hubei Province "
1231367814906171392,2020-02-22 23:58:59,0,0,0,-0.1,0.5,Coronavirus could empty shelves in some U.S. stores by mid-April 
1231367811982856193,2020-02-22 23:58:58,2,0,0,-0.3,0.9,Welp. Bought PAX East Friday tickets to go to the FFXIV fan gathering and they fucking cancelled. We have only had one case of coronavirus in Massachusetts.  Goddamnit.
1231367806001664000,2020-02-22 23:58:57,4,1,0,-0.0972,0.4917,"Dr. Tam, you need to cancel flights from affected areas unless you want to close the border. Longer quarantines and active emergency response is needed! Soon other countries will start closing their border to us because we will be such a liability. #coronavirus"
1231367799039242241,2020-02-22 23:58:55,20,6,4,0.0,0.0,#coronavirus spreading like wildfire now.
