tweet_id,timestamp_1,likes,retweets,replies,polarity,subjectivity,clean_text
1231005677302116352,2020-02-21 23:59:59,2,0,1,0.2,0.1,"We feel it! Thank you,   and  Greatly appreciated. #issedu #COVID19 "
1231005664069050368,2020-02-21 23:59:55,0,1,1,0.0,0.0,"PLEASE RT over and over and over

 GET David and Sally Abel a phone that works in Japan????  PLEASE they need HELP you cant abandon them!!! #coronavirus ht?
"
1231005656590831620,2020-02-21 23:59:54,1,0,0,0.0,0.0,Truth Convoy: Corona Virus Mask Design update.  via 
1231005654002872323,2020-02-21 23:59:53,0,0,0,0.1,0.4,Confusion mounts over China’s counting methods as coronavirus numbers swing wildly #NewsGrit
1231005644808912904,2020-02-21 23:59:51,0,0,1,0.0,0.0,A message of hope from UB students to those battling the Coronavirus in China 
1231005642946539522,2020-02-21 23:59:50,0,0,0,0.0,0.0,CDC Begins to Test Patients with Flu-like Symptoms for Coronavirus  より
1231005642137141248,2020-02-21 23:59:50,0,0,0,0.1543,0.5359," PRIME: We have the latest on the coronavirus after 14 new cases were identified in Italy. Plus, our ABC News politics team breaks down what you need to know ahead of the Nevada caucuses. WATCH LIVE:

"
1231005641117851648,2020-02-21 23:59:50,0,0,0,0.0,0.0,'Feels like freedom': Canadian evacuees relieved after 2-week coronavirus quarantine ends | CBC News  #Canada #COVID19
1231005632159010823,2020-02-21 23:59:48,1,1,0,0.0,1.0,How the coronavirus outbreak likely started with a bat SEE DETAILS AT ==>  #virus #coronavirus #sars #flu #china #trump #tiktokpic.twitter.com/afksi8JNNu
1231005677302116352,2020-02-21 23:59:59,2,0,1,0.2,0.1,"We feel it! Thank you,   and  Greatly appreciated. #issedu #COVID19 "
1231005664069050368,2020-02-21 23:59:55,0,1,1,0.0,0.0,"PLEASE RT over and over and over

 GET David and Sally Abel a phone that works in Japan????  PLEASE they need HELP you cant abandon them!!! #coronavirus ht?
"
1231005656590831620,2020-02-21 23:59:54,1,0,0,0.0,0.0,Truth Convoy: Corona Virus Mask Design update.  via 
1231005654002872323,2020-02-21 23:59:53,0,0,0,0.1,0.4,Confusion mounts over China’s counting methods as coronavirus numbers swing wildly #NewsGrit
1231005644808912904,2020-02-21 23:59:51,0,0,1,0.0,0.0,A message of hope from UB students to those battling the Coronavirus in China 
1231005642946539522,2020-02-21 23:59:50,0,0,0,0.0,0.0,CDC Begins to Test Patients with Flu-like Symptoms for Coronavirus  より
1231005642137141248,2020-02-21 23:59:50,0,0,0,0.1543,0.5359," PRIME: We have the latest on the coronavirus after 14 new cases were identified in Italy. Plus, our ABC News politics team breaks down what you need to know ahead of the Nevada caucuses. WATCH LIVE:

"
1231005641117851648,2020-02-21 23:59:50,0,0,0,0.0,0.0,'Feels like freedom': Canadian evacuees relieved after 2-week coronavirus quarantine ends | CBC News  #Canada #COVID19
1231005632159010823,2020-02-21 23:59:48,1,1,0,0.0,1.0,How the coronavirus outbreak likely started with a bat SEE DETAILS AT ==>  #virus #coronavirus #sars #flu #china #trump #tiktokpic.twitter.com/afksi8JNNu
1231005627155197952,2020-02-21 23:59:47,2,1,0,-0.5,1.0,"This clip make us ask.... ""Is our president mentally ill?"" #AmericanPsychiatricAssociation #TrumpIsARussianAsset #coronavirus #stopbullying #RussianInterference #TrumpRally #2020Census #Democrats2020"
1231005625297010688,2020-02-21 23:59:46,0,1,0,0.0,0.0,"U.S. prepares for coronavirus pandemic, school and business... "
1231005624785408001,2020-02-21 23:59:46,0,0,0,0.2,0.5035,"Are they sure it's not Corona virus? This respiratory problem is caused from the pollution sprayed, the waste dumped in air by our lovely airline's, and private projects."
1231005617822818304,2020-02-21 23:59:44,0,0,0,0.1,0.1,Watch 's broadcast: . #TradeTalks: #DailyNDX (Feb 21) Nasdaq-100 Headed for Weekly Loss on Coronavirus Global Economic Impact 
1231005614895222784,2020-02-21 23:59:44,0,0,0,0.0,0.0,Moscow will use facial recognition to enforce  coronavirus quaratine  via 
1231005609304170497,2020-02-21 23:59:42,0,1,0,0.075,0.4333,"  #COVID19 #trump administration is grossly incompetent and put many lives at risk , the scientists know what they’re doing  #pandemic #usa    "
1231005593952931840,2020-02-21 23:59:39,0,0,0,0.0,0.0,BREAKING: U.S. prepares for coronavirus PANDEMIC - Reuters 
1231005589771128832,2020-02-21 23:59:38,0,0,0,0.25,0.3333,First case of corona virus in Sacramento bruh
1231005582875738112,2020-02-21 23:59:36,1,0,1,0.0,0.0,I can't imagine what would be the outcome if #Covid19 broke out in a crowded slum in Port-au-Prince.
1231005581495996416,2020-02-21 23:59:36,1,2,0,0.0788,0.2182,The Coronavirus Seems to Hit Men Harder Than Women. Why? - The New York Times  via  thanks 
1231005578064990209,2020-02-21 23:59:35,1,2,0,0.2267,0.3867,"As an example, during the 1918-19 Spanish Influenza, border closures protected a few farming villages but the primary spreaders of the disease (troops returning from WW1) easily crossed through. 100 yrs on with #COVID19, many lessons still haven't been learnt 2/3"
1231005575003066368,2020-02-21 23:59:34,0,0,0,0.0,0.0,Coronavirus is spreading throughout Japan.  But I go to work every day on a crowded train.
1231005569038901248,2020-02-21 23:59:33,0,1,0,0.0,0.0,South Korean officials warn of 'emergency' as coronavirus cases soar | TheHill 
1231005568023662593,2020-02-21 23:59:33,0,0,0,0.0,0.0,News Wrap: WHO warns of closing window to contain novel coronavirus 
1231005566807371776,2020-02-21 23:59:32,0,0,0,-0.1519,0.3546,"Trump Is Worried The Coronavirus Will Cost Him The Election: Privately, Trump is worried that a US coronavirus outbreak will slow down the economy and cost him the election.  #DonaldTrump #EditorsPickspic.twitter.com/96mLT2GQZa"
1231005564076847104,2020-02-21 23:59:32,0,0,0,0.25,0.3333,"Trending on PubMed: First cases of coronavirus disease 2019 (COVID-19) in France: surveillance, investigations and control measures, January 2020. "
1231005556992806912,2020-02-21 23:59:30,0,0,0,0.0,0.0,Do you think President Trump and his administration are doing everything they can to prepare U.S. citizens for a (COVID-19) community-based outbreak? #coronavirus
1231005550017568774,2020-02-21 23:59:28,1,1,0,0.0,0.0667,"""China Media Group will use 100 million yuan to set up a public welfare fund to help the families of medics who have made sacrifices during the combat...provide 500 million yuan in advertising resources to support 30-50 enterprises in #Hubei""
#Wuhan #China
#coronavirus #COVID19 "
1231005541717012480,2020-02-21 23:59:26,129,50,7,0.0,0.0,Does this answer your question about #coronavirus in Iran? pic.twitter.com/v5TRbsGiHk
1231005537401110528,2020-02-21 23:59:25,1,3,0,0.0,0.0,"PLEASE RT over and over and over
 GET David and Sally Abel a phone that works in Japan????  PLEASE they need HELP you cant abandon them!!! #coronavirus ht?"
1231005526177263616,2020-02-21 23:59:23,0,0,0,0.1364,0.4545,"The #Conversation CA: What scientists are doing to develop a vaccine for the new coronavirus.


via "
1231005522507247616,2020-02-21 23:59:22,0,0,0,-0.2833,0.3583,"Chinese research lab ‘badly hurt’ by man-made coronavirus rumours
Wuhan Institute of Virology says conspiracy theories have ‘seriously interrupted the emergency research we are doing’
They include that the virus strain was ‘leaked from  WIV lab’ and was ‘taken over by  military’"
1231005516882677761,2020-02-21 23:59:20,1,0,0,-0.203,0.5707,"Sadly, it hasn’t made sense for a very long time. I have waited for an announcement every day since they said that they were testing their first case, which was already late in the game. #COVID19 . None came"
1231005516798709760,2020-02-21 23:59:20,2,1,0,-0.1278,0.1799,"#Coronavirus fears, U.S. business data drag down Wall Street 
#COVID19"
1231005512562405377,2020-02-21 23:59:19,1,2,0,0.1288,0.2626,"Italy Reports 16 New Coronavirus Cases, First Local Transmissions  via  #COVID19 #Italy #CoronaVirus #CoronaVirusOutbreak"
1231005506820542466,2020-02-21 23:59:18,0,0,0,0.0,0.0,"China prisons, Korean church spread coronavirus woes as fears weigh on global markets, U.S. business "
