tweet_id,timestamp_1,likes,retweets,replies,polarity,subjectivity,clean_text
1219771632966864896,2020-01-21 23:59:54,0,0,0,0.15,0.5778,First U.S. case of deadly coronavirus confirmed; Atlanta airport to begin screening passengers 
1219771616734801922,2020-01-21 23:59:50,0,0,1,0.0,0.0,corona virus in america... should draw corona kun so i dont catch it
1219771614704873479,2020-01-21 23:59:49,0,1,0,0.0,0.6889," now screening for #coronavirus in #Chicago. If fever + lower respiratory sx (cough, dyspnea) + travel to #Wuhan City China in last 14 days OR close contact with person ill with confirmed 2019-nCOV, call dept of health! "
1219771598649077761,2020-01-21 23:59:46,0,0,0,0.25,0.3333,"CDC confirms first US case of Wuhan coronavirus
   Are we worried about this?"
1219771586154135552,2020-01-21 23:59:43,380,88,34,0.25,0.75,"It would be interesting to see if the Wuhan coronavirus binds to the Angiotensin-converting enzyme 2 (ACE2) receptor just like SARS to invade our cells. If so, we can potentially use ACE2 as a competitive inhibitor to treat these coronavirus infections in hypertensive patients."
1219771580919664640,2020-01-21 23:59:41,5,0,2,0.1181,0.5569,So i am a huge hypochondriac and I've already got shit to prevent myself from catching #coronavirus get face masks vitamin c tablets hand sanitizer and disinfecting spray. tbh im gonna lay low on going to social settings because thats how these things spread. other people.
1219771580093542401,2020-01-21 23:59:41,91,57,10,0.0,0.0,CBP Enacts ‘Enhanced Health Screening’ as Chinese Coronavirus Comes to U.S.  via 
1219771578348658689,2020-01-21 23:59:41,0,0,1,1.0,1.0,oh yeah there is this thing called #coronavirus what is does is that it kills people :D :D :D
1219771563379171329,2020-01-21 23:59:37,0,0,0,0.0,0.0,"1st Case Of Coronavirus In U.S. Detected In Traveler From China : Goats and Soda 

"
1219771551521705984,2020-01-21 23:59:34,0,0,0,0.0,0.0,Coronavirus from China has made its way to the United States 
1219771518508568576,2020-01-21 23:59:26,2,0,0,0.0,0.0,Coronavirus? Bet you I won’t drink them shits nomore. 
1219771632966864896,2020-01-21 23:59:54,0,0,0,0.15,0.5778,First U.S. case of deadly coronavirus confirmed; Atlanta airport to begin screening passengers 
