tweet_id,timestamp_1,likes,retweets,replies,polarity,subjectivity,clean_text
1243326868394250242,2020-03-26 23:59:59,0,0,0,-0.1167,0.4167,"Normal life, where the fuck are you?! Please come back! I miss you and that kills me and make me scared.... #Covid19NL #Covid19 #Coronavirus"
1243326867999838209,2020-03-26 23:59:59,1,0,0,-0.0583,0.4556,Indian police going the extra and beating up civilians with 4×2's during this #COVID19 pandemic. Good but really bad!
1243326867555450886,2020-03-26 23:59:59,0,0,0,-0.3,0.45,"Why #Coronavirus Is Dangerous For #Diabetics?

Gayee Bhains Paani mein ” meaning in English “ The buffalo has gone in water.

 via "
1243326867370840070,2020-03-26 23:59:59,0,0,0,0.4,1.0,"The Coronavirus is probably the only thing made in China that has lasted longer than a month.

President Pooh Bear Xi should be proud.

#ChinaVirus"
1243326866859208704,2020-03-26 23:59:59,0,0,0,0.1917,0.4667,"This provides a good insight into the global efforts of all IT Departments and IT Teams deploying and supporting remote access solutions in response to #covid19. 
its great that my community contributions are helping  people #remoteworking  during this difficult time.pic.twitter.com/CSbB42bI6G"
1243326866750087175,2020-03-26 23:59:59,0,0,0,0.0,0.0,Not testing #Georgia unless you are in hospital or healthcare worker. #coronavirus
1243326866712178688,2020-03-26 23:59:59,0,0,0,-0.1556,0.2889,"Refugees and asylum seekers are underway to starving amidst lock down to save lives from corona virus
#foodchannel
#charityinneed
#viralthevoice"
1243326866523672581,2020-03-26 23:59:59,1,0,0,0.0,0.1,"As the situation with the #COVID19 pandemic continues to develop, please see the following information regarding our community. #CityofTO /qWKk4s2Iit"
1243326866511011841,2020-03-26 23:59:59,8,2,0,0.3655,0.5177,"Q4: Self-compassion is a positive way to be #kind to yourself during this season. In fact, #selfcompassion has been associated with better physical health. Read more:  #TEARtalk #covid19  "
1243326866041319430,2020-03-26 23:59:59,0,0,0,-0.4,0.9,"Your Icehouse COVID-19 business resource and support base is online now 

The Icehouse's dedicated resource page for businesses around COVID-19, including critical information, funding and support advice.

#TheIcehouse #COVID19 #SupportAndAdvice"
1243326865907073024,2020-03-26 23:59:59,0,0,0,0.0,0.0,"While #USA is the #coronavirus most-affected country in the world, the priority of #Trump is to keep pushing for the regime change in #Venezuela"
1243326868394250242,2020-03-26 23:59:59,0,0,0,-0.1167,0.4167,"Normal life, where the fuck are you?! Please come back! I miss you and that kills me and make me scared.... #Covid19NL #Covid19 #Coronavirus"
1243326867999838209,2020-03-26 23:59:59,1,0,0,-0.0583,0.4556,Indian police going the extra and beating up civilians with 4×2's during this #COVID19 pandemic. Good but really bad!
1243326867555450886,2020-03-26 23:59:59,0,0,0,-0.3,0.45,"Why #Coronavirus Is Dangerous For #Diabetics?

Gayee Bhains Paani mein ” meaning in English “ The buffalo has gone in water.

 via "
1243326867370840070,2020-03-26 23:59:59,0,0,0,0.4,1.0,"The Coronavirus is probably the only thing made in China that has lasted longer than a month.

President Pooh Bear Xi should be proud.

#ChinaVirus"
1243326866859208704,2020-03-26 23:59:59,0,0,0,0.1917,0.4667,"This provides a good insight into the global efforts of all IT Departments and IT Teams deploying and supporting remote access solutions in response to #covid19. 
its great that my community contributions are helping  people #remoteworking  during this difficult time.pic.twitter.com/CSbB42bI6G"
1243326866750087175,2020-03-26 23:59:59,0,0,0,0.0,0.0,Not testing #Georgia unless you are in hospital or healthcare worker. #coronavirus
1243326866712178688,2020-03-26 23:59:59,0,0,0,-0.1556,0.2889,"Refugees and asylum seekers are underway to starving amidst lock down to save lives from corona virus
#foodchannel
#charityinneed
#viralthevoice"
1243326866523672581,2020-03-26 23:59:59,1,0,0,0.0,0.1,"As the situation with the #COVID19 pandemic continues to develop, please see the following information regarding our community. #CityofTO /qWKk4s2Iit"
1243326866511011841,2020-03-26 23:59:59,8,2,0,0.3655,0.5177,"Q4: Self-compassion is a positive way to be #kind to yourself during this season. In fact, #selfcompassion has been associated with better physical health. Read more:  #TEARtalk #covid19  "
1243326866041319430,2020-03-26 23:59:59,0,0,0,-0.4,0.9,"Your Icehouse COVID-19 business resource and support base is online now 

The Icehouse's dedicated resource page for businesses around COVID-19, including critical information, funding and support advice.

#TheIcehouse #COVID19 #SupportAndAdvice"
1243326865907073024,2020-03-26 23:59:59,0,0,0,0.0,0.0,"While #USA is the #coronavirus most-affected country in the world, the priority of #Trump is to keep pushing for the regime change in #Venezuela"
1243326864694927362,2020-03-26 23:59:59,0,0,0,-0.1403,0.3319,Count down just a minute away  along with  and other state leaders  #COVID19 #coronavirus #InThis2getherpic.twitter.com/USsPMJGJnZ
1243326864455651329,2020-03-26 23:59:59,1,0,0,0.3123,0.3939,"Colorado unveils new coronavirus testing program for health care workers, first responders!!!  "
1243326864149622785,2020-03-26 23:59:58,14,6,3,0.0,0.0,"As Asian-Americans face an increase in assaults and verbal abuse amid the #coronavirus pandemic, advocates are tracking hundreds of the incidents online to understand the scope of the problem. "
1243326863549890565,2020-03-26 23:59:58,1,0,0,-0.1667,0.6333,The parties/events once this Coronavirus shit behind us are gonna be wild.
1243326863457554437,2020-03-26 23:59:58,0,0,0,-0.5,1.0,"I saw that babies are being born with the coronavirus, that is fckn scary. "
1243326863436656640,2020-03-26 23:59:58,0,0,0,0.151,0.4219,"I mean saying chinese virus comes better out of your mouth than saying COVID-19, using corona is fine too I guess even tho corona is a lot of virusses"
1243326863273058305,2020-03-26 23:59:58,0,0,0,0.1444,0.4333,"News headline today: ""Worldwide coronavirus cases top 500,000, doubling in just over a week"". Well, each person passes it to 3 people typically; then, by early week, we'll be at 1.5 million. #coronavirus #COVID19"
1243326863159652353,2020-03-26 23:59:58,0,0,0,-0.125,0.375,Out of work due to coronavirus shutdowns? How to file for unemployment benefits  #SmartNews #bringit33
1243326862966710272,2020-03-26 23:59:58,136,43,5,0.0,0.0,"CEO of  and mensch Kent Taylor is giving up his salary and bonus for the year in order to pay the steakhouse chain’s front-line employees during the coronavirus pandemic. 
 
#BeAMensch"
1243326862555860995,2020-03-26 23:59:58,2,1,1,0.3698,0.8,"#Repost from Instagram 
• • • • • •
Tag or tell us about some of your favorite small businesses that you want to support below!!  Thank you to everyone for their awesome suggestions on how they would support Happy!⁣
⁣
#COVID19 #SupportSmallBusinessespic.twitter.com/BUXjJ4sxvI"
1243326861146574852,2020-03-26 23:59:58,0,0,0,0.0,0.0,"Veteran stage actor, Mark Blum dies at 69 of coronavirus complications "
1243326860802605057,2020-03-26 23:59:58,8,5,0,-0.0717,0.4033,"Please take ACTION to help #SaveJulian #SaveAssange   
#JulianAssange is a Multi Award Winning Journalist, who has serious underlying medical conditions & is being ILLEGALLY detained  during #COVID19!  #FreeAssangeNOW"
1243326859733073925,2020-03-26 23:59:57,100,23,19,0.4667,0.6333,"I'm headed back to Washington, D.C., to vote on the CARES Act. I am proud to continue to fight for the needs of my constituents and all Americans during this unprecedented #COVID19 crisis."
1243326859690921985,2020-03-26 23:59:57,2,0,0,0.5,0.5,"At our 2017 multi-level stakeholder consultation, a family caregiver said please stop telling us we need education & educate health & homecare providers to support us! Family caregivers provide 90% of the care, even more in this #COVID19 epidemic. "
